Samples: 10000, Batch size: 32, Epochs: 500, Noise: 10 %
Learning rate: 1.25
Eeg Data: data/new/multiple_dipoles_eeg_10000_1.npy
Target Data: data/new/multiple_dipoles_locations_10000_1.npy
--------------------------------------------------------------
Epoch    0/ 499 | Train: 0.0978959430 | Test: 0.0714135719 

 Target: tensor([0.2011, 0.1608, 0.5095, 1.0000]) 
Predicted: tensor([0.4830, 0.5005, 0.5154, 0.9034], grad_fn=<SelectBackward0>) 

 Target: tensor([0.4375, 0.1434, 0.2800, 0.1250]) 
Predicted: tensor([0.5018, 0.5170, 0.4847, 0.0955], grad_fn=<SelectBackward0>) 

 Target: tensor([0.3282, 0.5396, 0.3016, 0.3750]) 
Predicted: tensor([0.4911, 0.5020, 0.5107, 0.5788], grad_fn=<SelectBackward0>) 

Epoch    1/ 499 | Train: 0.0715475888 | Test: 0.0721618964 
Epoch    2/ 499 | Train: 0.0694956745 | Test: 0.0739456039 
Epoch    3/ 499 | Train: 0.0679039990 | Test: 0.0628922866 
Epoch    4/ 499 | Train: 0.0606035514 | Test: 0.0595138697 
Epoch    5/ 499 | Train: 0.0557890015 | Test: 0.0523873021 
Epoch    6/ 499 | Train: 0.0501448916 | Test: 0.0500364438 
Epoch    7/ 499 | Train: 0.0402056334 | Test: 0.0434262679 
Epoch    8/ 499 | Train: 0.0324689042 | Test: 0.0269364974 
Epoch    9/ 499 | Train: 0.0283493759 | Test: 0.0256976584 
Epoch   10/ 499 | Train: 0.0263303180 | Test: 0.0240233556 
Epoch   11/ 499 | Train: 0.0250797541 | Test: 0.0246292322 
Epoch   12/ 499 | Train: 0.0243761368 | Test: 0.0226812891 
Epoch   13/ 499 | Train: 0.0240967800 | Test: 0.0290816528 
Epoch   14/ 499 | Train: 0.0233669112 | Test: 0.0262604465 
Epoch   15/ 499 | Train: 0.0228997080 | Test: 0.0272214427 
Epoch   16/ 499 | Train: 0.0227939287 | Test: 0.0264032283 
Epoch   17/ 499 | Train: 0.0225720916 | Test: 0.0264859232 
Epoch   18/ 499 | Train: 0.0220765695 | Test: 0.0257039848 
Epoch   19/ 499 | Train: 0.0218567125 | Test: 0.0265874858 
Epoch   20/ 499 | Train: 0.0219004119 | Test: 0.0231009630 
Epoch   21/ 499 | Train: 0.0214054123 | Test: 0.0228163423 
Epoch   22/ 499 | Train: 0.0213792462 | Test: 0.0217951518 
Epoch   23/ 499 | Train: 0.0210282415 | Test: 0.0212742642 
Epoch   24/ 499 | Train: 0.0210239149 | Test: 0.0219247370 
Epoch   25/ 499 | Train: 0.0202879342 | Test: 0.0221656672 
Epoch   26/ 499 | Train: 0.0202993925 | Test: 0.0233974028 
Epoch   27/ 499 | Train: 0.0198484237 | Test: 0.0210522859 
Epoch   28/ 499 | Train: 0.0201103506 | Test: 0.0260110645 
Epoch   29/ 499 | Train: 0.0198564358 | Test: 0.0268455475 
Epoch   30/ 499 | Train: 0.0200325807 | Test: 0.0223171508 
Epoch   31/ 499 | Train: 0.0197456439 | Test: 0.0244162610 
Epoch   32/ 499 | Train: 0.0191859726 | Test: 0.0224474311 
Epoch   33/ 499 | Train: 0.0195268647 | Test: 0.0225885555 
Epoch   34/ 499 | Train: 0.0192365119 | Test: 0.0217114773 
Epoch   35/ 499 | Train: 0.0156668180 | Test: 0.0190906249 
Epoch   36/ 499 | Train: 0.0152705060 | Test: 0.0191577185 
Epoch   37/ 499 | Train: 0.0150531507 | Test: 0.0193755046 
Epoch   38/ 499 | Train: 0.0149550625 | Test: 0.0191213520 
Epoch   39/ 499 | Train: 0.0148393371 | Test: 0.0189179072 
Epoch   40/ 499 | Train: 0.0146908660 | Test: 0.0190077893 
Epoch   41/ 499 | Train: 0.0146423608 | Test: 0.0190234765 
Epoch   42/ 499 | Train: 0.0145374199 | Test: 0.0191005807 
Epoch   43/ 499 | Train: 0.0143978228 | Test: 0.0190289862 
Epoch   44/ 499 | Train: 0.0143293773 | Test: 0.0192029409 
Epoch   45/ 499 | Train: 0.0143198814 | Test: 0.0190874664 
Epoch   46/ 499 | Train: 0.0142134302 | Test: 0.0190262382 
Epoch   47/ 499 | Train: 0.0141055829 | Test: 0.0187858376 
Epoch   48/ 499 | Train: 0.0139636049 | Test: 0.0188198554 
Epoch   49/ 499 | Train: 0.0139285190 | Test: 0.0188901352 
Epoch   50/ 499 | Train: 0.0139272888 | Test: 0.0187791911 
Epoch   51/ 499 | Train: 0.0138104469 | Test: 0.0186946114 
Epoch   52/ 499 | Train: 0.0136687038 | Test: 0.0188509511 
Epoch   53/ 499 | Train: 0.0136995994 | Test: 0.0188674163 
Epoch   54/ 499 | Train: 0.0135542922 | Test: 0.0186950319 
Epoch   55/ 499 | Train: 0.0135685721 | Test: 0.0188434270 
Epoch   56/ 499 | Train: 0.0134541990 | Test: 0.0188586769 
Epoch   57/ 499 | Train: 0.0133731946 | Test: 0.0188159351 
Epoch   58/ 499 | Train: 0.0133677602 | Test: 0.0187477903 
Epoch   59/ 499 | Train: 0.0133458968 | Test: 0.0189632416 
Epoch   60/ 499 | Train: 0.0132093637 | Test: 0.0184907145 
Epoch   61/ 499 | Train: 0.0131920109 | Test: 0.0188717288 
Epoch   62/ 499 | Train: 0.0131125072 | Test: 0.0187154719 
Epoch   63/ 499 | Train: 0.0130301742 | Test: 0.0189065673 
Epoch   64/ 499 | Train: 0.0129560899 | Test: 0.0187212103 
Epoch   65/ 499 | Train: 0.0129426450 | Test: 0.0187925021 
Epoch   66/ 499 | Train: 0.0128003478 | Test: 0.0187707006 
Epoch   67/ 499 | Train: 0.0118174780 | Test: 0.0183818424 
Epoch   68/ 499 | Train: 0.0115936707 | Test: 0.0183519398 
Epoch   69/ 499 | Train: 0.0115379884 | Test: 0.0183235470 
Epoch   70/ 499 | Train: 0.0114765433 | Test: 0.0185349104 
Epoch   71/ 499 | Train: 0.0114392899 | Test: 0.0183757834 
Epoch   72/ 499 | Train: 0.0114026149 | Test: 0.0184154809 
Epoch   73/ 499 | Train: 0.0113735536 | Test: 0.0184528307 
Epoch   74/ 499 | Train: 0.0113208862 | Test: 0.0184150578 
Epoch   75/ 499 | Train: 0.0113132045 | Test: 0.0184519602 
Epoch   76/ 499 | Train: 0.0112500167 | Test: 0.0184056578 
Epoch   77/ 499 | Train: 0.0112141936 | Test: 0.0184529640 
Epoch   78/ 499 | Train: 0.0109839616 | Test: 0.0183729224 
Epoch   79/ 499 | Train: 0.0109318768 | Test: 0.0183721875 
Epoch   80/ 499 | Train: 0.0109171835 | Test: 0.0183892007 
Epoch   81/ 499 | Train: 0.0109062790 | Test: 0.0183870539 
Epoch   82/ 499 | Train: 0.0108946669 | Test: 0.0183621910 
Epoch   83/ 499 | Train: 0.0108863915 | Test: 0.0183594367 
Epoch   84/ 499 | Train: 0.0108718980 | Test: 0.0183696990 
Epoch   85/ 499 | Train: 0.0108627238 | Test: 0.0183702567 
Epoch   86/ 499 | Train: 0.0108561848 | Test: 0.0183629015 
Epoch   87/ 499 | Train: 0.0108483860 | Test: 0.0183498356 
Epoch   88/ 499 | Train: 0.0108355370 | Test: 0.0183729556 
Epoch   89/ 499 | Train: 0.0107872482 | Test: 0.0183676820 
Epoch   90/ 499 | Train: 0.0107726469 | Test: 0.0183629341 
Epoch   91/ 499 | Train: 0.0107690381 | Test: 0.0183632205 
Epoch   92/ 499 | Train: 0.0107669494 | Test: 0.0183632457 
Epoch   93/ 499 | Train: 0.0107645133 | Test: 0.0183649950 
Epoch   94/ 499 | Train: 0.0107624975 | Test: 0.0183636436 
Epoch   95/ 499 | Train: 0.0107592898 | Test: 0.0183639295 
Epoch   96/ 499 | Train: 0.0107573435 | Test: 0.0183667594 
Epoch   97/ 499 | Train: 0.0107547239 | Test: 0.0183614012 
Epoch   98/ 499 | Train: 0.0107532763 | Test: 0.0183665838 
Epoch   99/ 499 | Train: 0.0107504749 | Test: 0.0183679903 
Epoch  100/ 499 | Train: 0.0107382009 | Test: 0.0183674255 

 Target: tensor([0.2011, 0.1608, 0.5095, 1.0000]) 
Predicted: tensor([0.1993, 0.1287, 0.4862, 0.9491], grad_fn=<SelectBackward0>) 

 Target: tensor([0.4375, 0.1434, 0.2800, 0.1250]) 
Predicted: tensor([0.5423, 0.1179, 0.2817, 0.0458], grad_fn=<SelectBackward0>) 

 Target: tensor([0.3282, 0.5396, 0.3016, 0.3750]) 
Predicted: tensor([0.3214, 0.5299, 0.2909, 0.5413], grad_fn=<SelectBackward0>) 

Epoch  101/ 499 | Train: 0.0107366187 | Test: 0.0183660241 
Epoch  102/ 499 | Train: 0.0107359465 | Test: 0.0183659242 
Epoch  103/ 499 | Train: 0.0107351272 | Test: 0.0183653717 
Epoch  104/ 499 | Train: 0.0107340558 | Test: 0.0183669849 
Epoch  105/ 499 | Train: 0.0107342120 | Test: 0.0183663297 
Epoch  106/ 499 | Train: 0.0107336068 | Test: 0.0183661147 
Epoch  107/ 499 | Train: 0.0107331462 | Test: 0.0183654202 
Epoch  108/ 499 | Train: 0.0107328062 | Test: 0.0183660361 
Epoch  109/ 499 | Train: 0.0107319482 | Test: 0.0183650663 
Epoch  110/ 499 | Train: 0.0107315298 | Test: 0.0183654977 
Epoch  111/ 499 | Train: 0.0107286392 | Test: 0.0183654432 
Epoch  112/ 499 | Train: 0.0107284527 | Test: 0.0183653748 
Epoch  113/ 499 | Train: 0.0107283527 | Test: 0.0183654336 
Epoch  114/ 499 | Train: 0.0107282151 | Test: 0.0183655002 
Epoch  115/ 499 | Train: 0.0107281124 | Test: 0.0183656328 
Epoch  116/ 499 | Train: 0.0107280215 | Test: 0.0183656959 
Epoch  117/ 499 | Train: 0.0107278864 | Test: 0.0183656265 
Epoch  118/ 499 | Train: 0.0107278003 | Test: 0.0183656351 
Epoch  119/ 499 | Train: 0.0107277079 | Test: 0.0183657218 
Epoch  120/ 499 | Train: 0.0107275846 | Test: 0.0183657183 
Epoch  121/ 499 | Train: 0.0107274537 | Test: 0.0183658533 
Epoch  122/ 499 | Train: 0.0107268412 | Test: 0.0183658160 
Epoch  123/ 499 | Train: 0.0107268087 | Test: 0.0183657994 
Epoch  124/ 499 | Train: 0.0107267804 | Test: 0.0183658027 
Epoch  125/ 499 | Train: 0.0107267571 | Test: 0.0183657835 
Epoch  126/ 499 | Train: 0.0107267318 | Test: 0.0183657677 
Epoch  127/ 499 | Train: 0.0107267148 | Test: 0.0183657657 
Epoch  128/ 499 | Train: 0.0107266951 | Test: 0.0183657745 
Epoch  129/ 499 | Train: 0.0107266708 | Test: 0.0183657798 
Epoch  130/ 499 | Train: 0.0107266418 | Test: 0.0183657637 
Epoch  131/ 499 | Train: 0.0107266325 | Test: 0.0183657959 
Epoch  132/ 499 | Train: 0.0107266134 | Test: 0.0183657842 
Epoch  133/ 499 | Train: 0.0107264724 | Test: 0.0183657846 
Epoch  134/ 499 | Train: 0.0107264696 | Test: 0.0183657854 
Epoch  135/ 499 | Train: 0.0107264662 | Test: 0.0183657885 
Epoch  136/ 499 | Train: 0.0107264651 | Test: 0.0183657892 
Epoch  137/ 499 | Train: 0.0107264619 | Test: 0.0183657865 
Epoch  138/ 499 | Train: 0.0107264599 | Test: 0.0183657880 
Epoch  139/ 499 | Train: 0.0107264568 | Test: 0.0183657893 
Epoch  140/ 499 | Train: 0.0107264544 | Test: 0.0183657899 
Epoch  141/ 499 | Train: 0.0107264525 | Test: 0.0183657922 
Epoch  142/ 499 | Train: 0.0107264501 | Test: 0.0183657910 
Epoch  143/ 499 | Train: 0.0107264481 | Test: 0.0183657935 
Epoch  144/ 499 | Train: 0.0107264296 | Test: 0.0183657932 
Epoch  145/ 499 | Train: 0.0107264292 | Test: 0.0183657934 
Epoch  146/ 499 | Train: 0.0107264293 | Test: 0.0183657933 
Epoch  147/ 499 | Train: 0.0107264291 | Test: 0.0183657933 
Epoch  148/ 499 | Train: 0.0107264292 | Test: 0.0183657928 
Epoch  149/ 499 | Train: 0.0107264289 | Test: 0.0183657933 
Epoch  150/ 499 | Train: 0.0107264288 | Test: 0.0183657936 
Epoch  151/ 499 | Train: 0.0107264288 | Test: 0.0183657933 
Epoch  152/ 499 | Train: 0.0107264288 | Test: 0.0183657936 
Epoch  153/ 499 | Train: 0.0107264285 | Test: 0.0183657931 
Epoch  154/ 499 | Train: 0.0107264284 | Test: 0.0183657930 
Epoch  155/ 499 | Train: 0.0107264276 | Test: 0.0183657928 
Epoch  156/ 499 | Train: 0.0107264277 | Test: 0.0183657931 
Epoch  157/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  158/ 499 | Train: 0.0107264275 | Test: 0.0183657928 
Epoch  159/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  160/ 499 | Train: 0.0107264276 | Test: 0.0183657929 
Epoch  161/ 499 | Train: 0.0107264275 | Test: 0.0183657928 
Epoch  162/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  163/ 499 | Train: 0.0107264276 | Test: 0.0183657932 
Epoch  164/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  165/ 499 | Train: 0.0107264274 | Test: 0.0183657928 
Epoch  166/ 499 | Train: 0.0107264275 | Test: 0.0183657927 
Epoch  167/ 499 | Train: 0.0107264273 | Test: 0.0183657928 
Epoch  168/ 499 | Train: 0.0107264275 | Test: 0.0183657928 
Epoch  169/ 499 | Train: 0.0107264275 | Test: 0.0183657929 
Epoch  170/ 499 | Train: 0.0107264276 | Test: 0.0183657929 
Epoch  171/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  172/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  173/ 499 | Train: 0.0107264275 | Test: 0.0183657929 
Epoch  174/ 499 | Train: 0.0107264275 | Test: 0.0183657929 
Epoch  175/ 499 | Train: 0.0107264275 | Test: 0.0183657928 
Epoch  176/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  177/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  178/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  179/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  180/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  181/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  182/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  183/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  184/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  185/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  186/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  187/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  188/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  189/ 499 | Train: 0.0107264273 | Test: 0.0183657930 
Epoch  190/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  191/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  192/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  193/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  194/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  195/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  196/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  197/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  198/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  199/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  200/ 499 | Train: 0.0107264275 | Test: 0.0183657930 

 Target: tensor([0.2011, 0.1608, 0.5095, 1.0000]) 
Predicted: tensor([0.1993, 0.1286, 0.4863, 0.9490], grad_fn=<SelectBackward0>) 

 Target: tensor([0.4375, 0.1434, 0.2800, 0.1250]) 
Predicted: tensor([0.5422, 0.1178, 0.2819, 0.0456], grad_fn=<SelectBackward0>) 

 Target: tensor([0.3282, 0.5396, 0.3016, 0.3750]) 
Predicted: tensor([0.3213, 0.5298, 0.2912, 0.5409], grad_fn=<SelectBackward0>) 

Epoch  201/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  202/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  203/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  204/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  205/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  206/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  207/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  208/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  209/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  210/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  211/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  212/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  213/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  214/ 499 | Train: 0.0107264276 | Test: 0.0183657931 
Epoch  215/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  216/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  217/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  218/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  219/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  220/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  221/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  222/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  223/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  224/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  225/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  226/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  227/ 499 | Train: 0.0107264276 | Test: 0.0183657931 
Epoch  228/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  229/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  230/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  231/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  232/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  233/ 499 | Train: 0.0107264276 | Test: 0.0183657932 
Epoch  234/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  235/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  236/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  237/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  238/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  239/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  240/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  241/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  242/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  243/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  244/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  245/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  246/ 499 | Train: 0.0107264273 | Test: 0.0183657932 
Epoch  247/ 499 | Train: 0.0107264276 | Test: 0.0183657931 
Epoch  248/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  249/ 499 | Train: 0.0107264276 | Test: 0.0183657932 
Epoch  250/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  251/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  252/ 499 | Train: 0.0107264276 | Test: 0.0183657931 
Epoch  253/ 499 | Train: 0.0107264276 | Test: 0.0183657931 
Epoch  254/ 499 | Train: 0.0107264273 | Test: 0.0183657931 
Epoch  255/ 499 | Train: 0.0107264273 | Test: 0.0183657931 
Epoch  256/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  257/ 499 | Train: 0.0107264276 | Test: 0.0183657932 
Epoch  258/ 499 | Train: 0.0107264276 | Test: 0.0183657932 
Epoch  259/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  260/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  261/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  262/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  263/ 499 | Train: 0.0107264276 | Test: 0.0183657932 
Epoch  264/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  265/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  266/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  267/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  268/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  269/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  270/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  271/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  272/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  273/ 499 | Train: 0.0107264276 | Test: 0.0183657931 
Epoch  274/ 499 | Train: 0.0107264273 | Test: 0.0183657931 
Epoch  275/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  276/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  277/ 499 | Train: 0.0107264276 | Test: 0.0183657930 
Epoch  278/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  279/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  280/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  281/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  282/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  283/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  284/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  285/ 499 | Train: 0.0107264274 | Test: 0.0183657932 
Epoch  286/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  287/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  288/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  289/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  290/ 499 | Train: 0.0107264275 | Test: 0.0183657932 
Epoch  291/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  292/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  293/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  294/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  295/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  296/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  297/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  298/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  299/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  300/ 499 | Train: 0.0107264275 | Test: 0.0183657930 

 Target: tensor([0.2011, 0.1608, 0.5095, 1.0000]) 
Predicted: tensor([0.1993, 0.1286, 0.4863, 0.9490], grad_fn=<SelectBackward0>) 

 Target: tensor([0.4375, 0.1434, 0.2800, 0.1250]) 
Predicted: tensor([0.5422, 0.1178, 0.2819, 0.0456], grad_fn=<SelectBackward0>) 

 Target: tensor([0.3282, 0.5396, 0.3016, 0.3750]) 
Predicted: tensor([0.3213, 0.5298, 0.2912, 0.5409], grad_fn=<SelectBackward0>) 

Epoch  301/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  302/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  303/ 499 | Train: 0.0107264276 | Test: 0.0183657930 
Epoch  304/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  305/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  306/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  307/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  308/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  309/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  310/ 499 | Train: 0.0107264276 | Test: 0.0183657930 
Epoch  311/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  312/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  313/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  314/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  315/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  316/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  317/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  318/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  319/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  320/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  321/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  322/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  323/ 499 | Train: 0.0107264274 | Test: 0.0183657930 
Epoch  324/ 499 | Train: 0.0107264275 | Test: 0.0183657930 
Epoch  325/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  326/ 499 | Train: 0.0107264276 | Test: 0.0183657931 
Epoch  327/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  328/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  329/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
Epoch  330/ 499 | Train: 0.0107264275 | Test: 0.0183657931 
Epoch  331/ 499 | Train: 0.0107264274 | Test: 0.0183657931 
